sentence_id,psa_id,Domain,source_text,token_count,Source,status
psa_2026_004524_s02,psa_2026_004524,Education,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004525_s01,psa_2026_004525,Security,Kenya Meteorological Department: Residents are advised to evacuate low-lying areas when flood alerts are issued.,15,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004525_s02,psa_2026_004525,Security,Registration closes on 14 January 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004525_s03,psa_2026_004525,Security,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004526_s01,psa_2026_004526,Education,Ministry of Education urges students to confirm school placement results on the official portal.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004526_s02,psa_2026_004526,Education,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004527_s01,psa_2026_004527,Health,WHO Kenya urges pregnant women to complete routine immunization for children under five in Kiambu County.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004527_s02,psa_2026_004527,Health,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004528_s01,psa_2026_004528,Agriculture,The NDMA reminds traders to vaccinate livestock according to the county schedule.,12,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004528_s02,psa_2026_004528,Agriculture,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004529_s01,psa_2026_004529,Education,The Ministry of Education reminds candidates to update contact details for scholarship communication.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004529_s02,psa_2026_004529,Education,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004530_s01,psa_2026_004530,Education,The KUCCPS reminds parents and guardians to collect examination cards from designated centres only.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004530_s02,psa_2026_004530,Education,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004531_s01,psa_2026_004531,Education,TSC requests school heads to confirm school placement results on the official portal in Nakuru County.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004531_s02,psa_2026_004531,Education,Act before 3 May 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004531_s03,psa_2026_004531,Education,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004532_s01,psa_2026_004532,Governance,Communications Authority of Kenya: All citizens are advised to complete registration using their original national ID.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004532_s02,psa_2026_004532,Governance,Registration closes on 14 May 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004532_s03,psa_2026_004532,Governance,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004533_s01,psa_2026_004533,Agriculture,NDMA requests livestock keepers to avoid fake fertiliser and buy only from licensed agrovets.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004533_s02,psa_2026_004533,Agriculture,Registration closes on 6 March 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004533_s03,psa_2026_004533,Agriculture,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004534_s01,psa_2026_004534,Education,Ministry of Education: Parents and guardians are advised to confirm school placement results on the official portal.,17,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004534_s02,psa_2026_004534,Education,Registration closes on 13 January 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004534_s03,psa_2026_004534,Education,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004535_s01,psa_2026_004535,Education,KNEC: Parents and guardians are advised to update contact details for scholarship communication.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004535_s02,psa_2026_004535,Education,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004536_s01,psa_2026_004536,Education,HELB urges school heads to complete HELB loan applications before the deadline.,12,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004536_s02,psa_2026_004536,Education,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004537_s01,psa_2026_004537,Governance,Communications Authority of Kenya reminds all citizens to submit required documents at the nearest Huduma Centre.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004537_s02,psa_2026_004537,Governance,Act before 16 November 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004537_s03,psa_2026_004537,Governance,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004538_s01,psa_2026_004538,Agriculture,"NDMA warns cooperative members to store harvested produce in dry, secure facilities in Mombasa County.",15,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004538_s02,psa_2026_004538,Agriculture,Registration closes on 10 February 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004538_s03,psa_2026_004538,Agriculture,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004539_s01,psa_2026_004539,Agriculture,KALRO: Farmers are advised to avoid fake fertiliser and buy only from licensed agrovets.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004539_s02,psa_2026_004539,Agriculture,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004540_s01,psa_2026_004540,Agriculture,NDMA urges traders to avoid fake fertiliser and buy only from licensed agrovets.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004540_s02,psa_2026_004540,Agriculture,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004541_s01,psa_2026_004541,Education,TSC requests school heads to ensure learners report to school with required documents in Mombasa County.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004541_s02,psa_2026_004541,Education,Act before 2 October 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004541_s03,psa_2026_004541,Education,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004542_s01,psa_2026_004542,Agriculture,"NDMA requests traders to store harvested produce in dry, secure facilities in Machakos County.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004542_s02,psa_2026_004542,Agriculture,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004543_s01,psa_2026_004543,Security,Ministry of Interior requests residents to observe the road safety rules and avoid overspeeding.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004543_s02,psa_2026_004543,Security,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004544_s01,psa_2026_004544,Agriculture,Ministry of Agriculture urges livestock keepers to avoid fake fertiliser and buy only from licensed agrovets in Nyeri County.,19,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004544_s02,psa_2026_004544,Agriculture,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004545_s01,psa_2026_004545,Agriculture,"The County Department of Agriculture reminds livestock keepers to store harvested produce in dry, secure facilities.",16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004545_s02,psa_2026_004545,Agriculture,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004546_s01,psa_2026_004546,Agriculture,The KEPHIS reminds farmers to avoid fake fertiliser and buy only from licensed agrovets.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004546_s02,psa_2026_004546,Agriculture,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004547_s01,psa_2026_004547,Agriculture,KEPHIS urges traders to plant drought-tolerant varieties recommended for this season in Nakuru County.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004547_s02,psa_2026_004547,Agriculture,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004548_s01,psa_2026_004548,Health,County Department of Health reminds health workers to complete routine immunization for children under five in Nairobi County.,18,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004548_s02,psa_2026_004548,Health,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004549_s01,psa_2026_004549,Health,County Department of Health warns health workers to wash hands regularly with soap and clean water.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004549_s02,psa_2026_004549,Health,Registration closes on 18 February 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004549_s03,psa_2026_004549,Health,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004550_s01,psa_2026_004550,Agriculture,The NDMA reminds traders to avoid fake fertiliser and buy only from licensed agrovets.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004550_s02,psa_2026_004550,Agriculture,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_004551_s01,psa_2026_004551,Agriculture,NDMA warns livestock keepers to follow grazing advisories during the drought period.,12,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
