pair_id,psa_id,Domain,source_lang,target_lang,source_text,target_text,method,confidence,verified,Source,Metadata
guz_tpl_004933,psa_2026_003558,Agriculture,en,guz,County Department of Agriculture warns livestock keepers to report pest outbreaks to the nearest agricultural officer.,ALERT. County Department of Agriculture nigo ekoransia abanto ba chikooperati go gotera ebirware bia ebirimo goika omorori bw'obuhini goika Mombasa County. Ororagererio rwa rero rwatangire buna. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003558_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004934,psa_2026_003558,Agriculture,en,guz,Further updates will be shared through official government platforms.,"ADVISORY. Ministry of Agriculture nigo ekoiria abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo. Ororagererio rwa rero rwatangire buna. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003558_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004935,psa_2026_003559,Agriculture,en,guz,The KEPHIS reminds farmers to vaccinate livestock according to the county schedule.,KEPHIS nigo ekoransia abanto ba chikooperati go kobwata chinsa chia ching'ombe buna schedule ya county. Korusia goika chinsa 7. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003559_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004936,psa_2026_003559,Agriculture,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",KALRO nigo ekoiria abagori go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 8 December 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003559_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004937,psa_2026_003560,Education,en,guz,HELB reminds students to collect examination cards from designated centres only.,HELB nigo ekoragereria abakuru ba chisuomi go korusia ebirengo bia chisuomi goika portal ya goseka. Kobwata gotanga 24 May 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003560_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004938,psa_2026_003560,Education,en,guz,Registration closes on 10 July 2026.,Ministry of Education nigo ekoragereria ababeri na abarori go korusia ebirengo bia chisuomi goika portal ya goseka. Kobwata gotanga 11 September 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003560_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004939,psa_2026_003560,Education,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,ADVISORY. TSC nigo ekoiria ababeri na abarori go korusia ebirengo bia chisuomi goika portal ya goseka. Korusia goika chinsa 7. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003560_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.859762+00:00""}"
guz_tpl_004940,psa_2026_003561,Agriculture,en,guz,"The County Department of Agriculture reminds livestock keepers to store harvested produce in dry, secure facilities.",County Department of Agriculture nigo ekoragereria abaremi ba ching'ombe go kobeka ebirimo birete goika chisukuru chirekeire. Korusia goika chinsa 7. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003561_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004941,psa_2026_003561,Agriculture,en,guz,Act before 23 October 2026 to avoid penalties.,ALERT. KEPHIS nigo ekoransia abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Mombasa County. Korusia goika chinsa 7. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003561_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004942,psa_2026_003561,Agriculture,en,guz,Failure to comply may attract penalties under applicable laws.,ALERT. KEPHIS nigo ekoransia abagori go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Machakos County. Rituko: 24 January 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003561_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004943,psa_2026_003562,Security,en,guz,NDMA requests residents to evacuate low-lying areas when flood alerts are issued.,NDMA nigo ekoragereria abari ba emechoro go gotuma chisukuru chiria chiina amache buna alert yabwate. Ororagererio rwa rero rwatangire buna. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003562_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004944,psa_2026_003562,Security,en,guz,Registration closes on 11 September 2026.,Kenya Meteorological Department nigo ekoragereria abanto ba chisukuru go gokora amachiko a emechoro na gotiga gotanga. Korusia goika chinsa 7. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003562_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004945,psa_2026_003562,Security,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",NDMA nigo ekoiria abanto bonsi go gokora amachiko a emechoro na gotiga gotanga. Rituko: 23 September 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003562_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004946,psa_2026_003563,Agriculture,en,guz,"KALRO: Traders are advised to store harvested produce in dry, secure facilities.",ALERT. KALRO nigo ekoransia abanto ba chikooperati go kobeka ebirimo birete goika chisukuru chirekeire goika Machakos County. Ororagererio rwa rero rwatangire buna. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003563_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004947,psa_2026_003563,Agriculture,en,guz,Further updates will be shared through official government platforms.,ALERT. Ministry of Agriculture nigo ekoransia abahini go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Kisumu County. Rituko: 25 January 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003563_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004948,psa_2026_003564,Education,en,guz,Ministry of Education: School heads are advised to avoid exam malpractice and report any malpractice attempts.,ALERT. Ministry of Education nigo ekoransia abakuru ba chisuomi go korusia ebirengo bia chisuomi goika portal ya goseka goika Mombasa County. Rituko: 13 May 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003564_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004949,psa_2026_003564,Education,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,Ministry of Education nigo ekoiria abakori ba emebero go korusia ebirengo bia chisuomi goika portal ya goseka. Rituko: 1 February 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003564_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004950,psa_2026_003565,Education,en,guz,The Ministry of Education reminds students to collect examination cards from designated centres only.,ADVISORY. Ministry of Education nigo ekoiria abakuru ba chisuomi go korusia ebirengo bia chisuomi goika portal ya goseka. Kobwata gotanga 17 February 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003565_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004951,psa_2026_003565,Education,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,KUCCPS nigo ekoiria abakuru ba chisuomi go korusia ebirengo bia chisuomi goika portal ya goseka. Kobwata gotanga 10 May 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003565_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004952,psa_2026_003566,Security,en,guz,National Police Service reminds members of the public to evacuate low-lying areas when flood alerts are issued in Kiambu County.,National Police Service nigo ekoragereria abari ba emechoro go gotuma chisukuru chiria chiina amache buna alert yabwate. Kobwata gotanga 4 February 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_003566_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004953,psa_2026_003566,Security,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,"ADVISORY. National Police Service nigo ekoiria abarori ba emechoro go gokora amachiko a emechoro na gotiga gotanga. Kobwata gotanga 8 April 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003566_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004954,psa_2026_003567,Agriculture,en,guz,County Department of Agriculture warns traders to follow grazing advisories during the drought period.,County Department of Agriculture nigo ekoiria abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 10 November 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003567_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004955,psa_2026_003567,Agriculture,en,guz,Failure to comply may attract penalties under applicable laws.,ALERT. KEPHIS nigo ekoransia abahini go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Nakuru County. Ororagererio rwa rero rwatangire buna. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003567_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004956,psa_2026_003568,Security,en,guz,The NDMA reminds farmers in arid areas to use only designated crossing points during heavy rains.,"ADVISORY. NDMA nigo ekoiria abari ba emechoro go gokora amachiko a emechoro na gotiga gotanga. Korusia goika chinsa 7. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003568_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
guz_tpl_004957,psa_2026_003568,Security,en,guz,Failure to comply may attract penalties under applicable laws.,National Police Service nigo ekoransia abanto bonsi go gokora amachiko a emechoro na gotiga gotanga. Kobwata gotanga 20 October 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_003568_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.860759+00:00""}"
